title,rank,date,artist,url,region,chart,trend,streams
All Night,26,2017-01-01,"The Vamps, Matoma",https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,Australia,top200,MOVE_UP,56014
What Is Love 2016 - Regi & Lester Williams Remix,86,2017-01-01,Lost Frequencies,https://open.spotify.com/track/4LQ0lpEPEOvPLtGmRqe8n6,Belgium,top200,NEW_ENTRY,3787
Por Fin Te Encontré,103,2017-01-01,"Cali Y El Dandee, Juan Magán, Sebastian Yatra",https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,Argentina,top200,SAME_POSITION,23178
Black Beatles,19,2017-01-01,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Austria,top200,MOVE_UP,6954
All Night,71,2017-01-01,"The Vamps, Matoma",https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,Austria,top200,MOVE_UP,2869
"Me, Myself & I",148,2017-01-01,"G-Eazy, Bebe Rexha",https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,Belgium,top200,MOVE_UP,2614
Not Going Home (feat. Gia Koka),184,2017-01-01,"DVBBS, CMC$",https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,Austria,top200,NEW_ENTRY,1236
Horizon,178,2017-01-01,"Tourist LeMC, Spiritually Wally",https://open.spotify.com/track/4PsohxvstXN2aaYCNQrCvm,Belgium,top200,NEW_ENTRY,2300
Sorry,69,2017-01-01,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Belgium,top200,MOVE_UP,4190
De Pies A Cabeza,119,2017-01-01,"Maná, Nicky Jam",https://open.spotify.com/track/2CkHE54EH44Qj945ynQRw7,Argentina,top200,MOVE_DOWN,20942
Te Vas,54,2017-01-01,Ozuna,https://open.spotify.com/track/2twUPIYOTqVivev47pf7bU,Argentina,top200,MOVE_DOWN,43704
La Ventanita,151,2017-01-01,Grupo Sombras,https://open.spotify.com/track/2dfnK7rHRibkQR93iZn7Z2,Argentina,top200,NEW_ENTRY,18237
Rockabye (feat. Sean Paul & Anne-Marie),2,2017-01-01,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Austria,top200,MOVE_DOWN,12897
Black Beatles,76,2017-01-01,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Brazil,top200,MOVE_DOWN,59541
I Feel It Coming,7,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Australia,top200,MOVE_UP,81455
Perfect Strangers,55,2017-01-01,"Jonas Blue, JP Cooper",https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,Belgium,top200,MOVE_UP,4860
Ya Me Enteré (feat. Nicky Jam) - Urban Version,41,2017-01-01,Reik,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F,Bolivia,top200,MOVE_DOWN,1615
Oh Lord,160,2017-01-01,MiC LOWRY,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls,Belgium,top200,MOVE_UP,2456
La Bicicleta,9,2017-01-01,"Carlos Vives, Shakira",https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,Argentina,top200,MOVE_UP,126389
Traicionera,5,2017-01-01,Sebastian Yatra,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,Bolivia,top200,MOVE_DOWN,4780
Bobo,37,2017-01-01,J Balvin,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,Argentina,top200,MOVE_UP,55360
Holz,50,2017-01-01,257ers,https://open.spotify.com/track/7eINNUMHd6YAPldsUlCz9q,Austria,top200,SAME_POSITION,3968
Sunset Lover,48,2017-01-01,Petit Biscuit,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,Belgium,top200,MOVE_UP,5479
Treat You Better,53,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Australia,top200,MOVE_UP,29086
Sex,103,2017-01-01,"Cheat Codes, Kris Kross Amsterdam",https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP,Australia,top200,MOVE_UP,17071
Pumped Up Kicks,144,2017-01-01,Foster The People,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,Belgium,top200,MOVE_DOWN,2652
Photograph,169,2017-01-01,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Austria,top200,NEW_ENTRY,1303
Just Hold On,21,2017-01-01,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Belgium,top200,MOVE_UP,9473
Careless Whisper,130,2017-01-01,George Michael,https://open.spotify.com/track/2R7858bg0GHuBBxjTyOL7N,Belgium,top200,MOVE_UP,2813
One Dance,23,2017-01-01,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Brazil,top200,MOVE_DOWN,139770
Final Song,62,2017-01-01,MØ,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7,Australia,top200,MOVE_UP,25547
One Dance,8,2017-01-01,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Belgium,top200,MOVE_DOWN,12964
Let Me Hold You (Turn Me On),97,2017-01-01,"Dante Klein, Cheat Codes",https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU,Australia,top200,MOVE_UP,18256
Just Hold On,13,2017-01-01,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Austria,top200,MOVE_UP,7780
Segundas Intenciones,150,2017-01-01,Rombai,https://open.spotify.com/track/1y2jGfgALBBNZL6tXPI2Ke,Argentina,top200,MOVE_UP,18247
The Scientist,186,2017-01-01,Coldplay,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,Belgium,top200,NEW_ENTRY,2267
Work from Home (feat. Ty Dolla $ign),37,2017-01-01,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Belgium,top200,MOVE_DOWN,7277
Paredes - Ao Vivo,21,2017-01-01,Jorge & Mateus,https://open.spotify.com/track/2GfxgssRHvY1azHtaRqKoK,Brazil,top200,MOVE_DOWN,142894
False Alarm,148,2017-01-01,"Matoma, Becky Hill",https://open.spotify.com/track/7gZQfdEQpmwAoPHSbEHzms,Austria,top200,MOVE_DOWN,1436
"Eu, Você, O Mar e Ela",18,2017-01-01,Luan Santana,https://open.spotify.com/track/000xYdQfIZ4pDmBGzQalKU,Brazil,top200,MOVE_DOWN,147937
Your Soul (Holding On),87,2017-01-01,"RHODES, Felix Jaehn",https://open.spotify.com/track/4nxvRweTK5ZZhbH3G7PuEn,Austria,top200,MOVE_DOWN,2362
Soy Cordobes,147,2017-01-01,Rodrigo,https://open.spotify.com/track/5wG4J1UECH0c42YhMhSkcS,Argentina,top200,NEW_ENTRY,18428
Yo tambien,146,2017-01-01,Rombai,https://open.spotify.com/track/1EK5Sm4E09P1lcdyKsygoV,Argentina,top200,MOVE_UP,18433
"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",118,2017-01-01,Bee Gees,https://open.spotify.com/track/6v3xCVgM73PGb0JIlF264a,Belgium,top200,MOVE_DOWN,3117
Just Hold On,62,2017-01-01,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Brazil,top200,MOVE_DOWN,76973
Lush Life,137,2017-01-01,Zara Larsson,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8,Belgium,top200,MOVE_UP,2723
We Don't Talk Anymore (feat. Selena Gomez),56,2017-01-01,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Belgium,top200,MOVE_UP,4860
Famous,147,2017-01-01,Kanye West,https://open.spotify.com/track/19a3JfW8BQwqHWUMbcqSx8,Australia,top200,MOVE_UP,12343
Fast Car,61,2017-01-01,"Jonas Blue, Dakota",https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,Austria,top200,MOVE_DOWN,3277
PILLOWTALK,124,2017-01-01,ZAYN,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,Australia,top200,MOVE_UP,14087
Carnaval,186,2017-01-01,Maluma,https://open.spotify.com/track/1nO4EGuBjR75IGbFYzqPxO,Argentina,top200,MOVE_DOWN,14952
Andas En Mi Cabeza - Remix,123,2017-01-01,"Chino & Nacho, Daddy Yankee, Don Omar, Wisin",https://open.spotify.com/track/733ybNEEEXHYxfk8sK6MRO,Argentina,top200,MOVE_DOWN,20121
Loquita,51,2017-01-01,Marama,https://open.spotify.com/track/2xjcDF21U2ccgE2LEeiMbf,Bolivia,top200,MOVE_UP,1336
Let Me Love You,6,2017-01-01,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Belgium,top200,MOVE_DOWN,15810
El Bombón,143,2017-01-01,Los Palmeras,https://open.spotify.com/track/68drjp77R32xEkzP1vxlF6,Argentina,top200,NEW_ENTRY,18741
Tudo de Bom,89,2017-01-01,Mc Livinho,https://open.spotify.com/track/5XRtwljsug3r3XOBy9Bndu,Brazil,top200,MOVE_UP,50166
Lean On (feat. MØ & DJ Snake),197,2017-01-01,Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,Argentina,top200,MOVE_DOWN,14304
Until the End (feat. Raphaella),7,2017-01-01,Henri PFR,https://open.spotify.com/track/61VEcQZQZUF4o7QgXsOFjB,Belgium,top200,MOVE_UP,13510
1955,79,2017-01-01,"Hilltop Hoods, Montaigne, Tom Thum",https://open.spotify.com/track/6oSmp7qnvAxUXeUKhl67a6,Australia,top200,MOVE_DOWN,21112
Faded,93,2017-01-01,Alan Walker,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,Australia,top200,MOVE_UP,18903
Under the Bridge,199,2017-01-01,Red Hot Chili Peppers,https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0,Australia,top200,NEW_ENTRY,9823
This Is What You Came For (feat. Rihanna),122,2017-01-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Argentina,top200,MOVE_DOWN,20349
Ego,183,2017-01-01,Lali,https://open.spotify.com/track/27xe7DYBq1xD5LIfkIrpAj,Argentina,top200,MOVE_DOWN,15701
Rockabye (feat. Sean Paul & Anne-Marie),2,2017-01-01,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Australia,top200,MOVE_UP,105111
Treat You Better,36,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Austria,top200,MOVE_DOWN,5017
Redbone,46,2017-01-01,Childish Gambino,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,Australia,top200,MOVE_UP,35557
Don't Wanna Know,14,2017-01-01,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Austria,top200,MOVE_DOWN,7747
Don't Let Me Down (feat. Daya),63,2017-01-01,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Brazil,top200,MOVE_DOWN,76831
DKR,163,2017-01-01,Booba,https://open.spotify.com/track/1iDQ2zCOU1uYeR8QcpqUZb,Belgium,top200,NEW_ENTRY,2433
Chantaje (feat. Maluma),37,2017-01-01,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Brazil,top200,MOVE_DOWN,112718
Gyal You A Party Animal - Remix,33,2017-01-01,"Charly Black, Daddy Yankee",https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,Bolivia,top200,MOVE_DOWN,1925
Como Faz Com Ela - Ao Vivo,19,2017-01-01,Marília Mendonça,https://open.spotify.com/track/2Gvn46nwyQhUnQiFhlP7WX,Brazil,top200,MOVE_UP,146556
Un Beso,129,2017-01-01,"Danny Paz, El Villano",https://open.spotify.com/track/0mDYDLR1KToBR4plxAj4O4,Argentina,top200,MOVE_UP,19697
If You Believe,34,2017-01-01,"D5R, Maureen",https://open.spotify.com/track/4FbcVWgOjljdetmSqzM7NN,Belgium,top200,MOVE_UP,7819
Alone,1,2017-01-01,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,Austria,top200,MOVE_UP,12990
All of Me,182,2017-01-01,John Legend,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,Belgium,top200,NEW_ENTRY,2284
Let Me Hold You (Turn Me On),168,2017-01-01,"Dante Klein, Cheat Codes",https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU,Belgium,top200,MOVE_DOWN,2395
Chaos,133,2017-01-01,Bazart,https://open.spotify.com/track/10fcTZSwDNmpDyhK9aexg7,Belgium,top200,MOVE_UP,2804
Flor e o Beija-Flor - Ao Vivo,44,2017-01-01,"Henrique & Juliano, Marília Mendonça",https://open.spotify.com/track/0phVJ23NJlruwtt1XCm94N,Brazil,top200,MOVE_UP,103771
Scars To Your Beautiful,19,2017-01-01,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Australia,top200,MOVE_UP,62689
Bad Things (with Camila Cabello),38,2017-01-01,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Belgium,top200,MOVE_UP,7136
Cheap Thrills,46,2017-01-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Brazil,top200,MOVE_DOWN,100713
Tchikita,150,2017-01-01,Jul,https://open.spotify.com/track/6bXd0YhKLCTvlLVc4tErH9,Belgium,top200,MOVE_UP,2570
Vente Pa' Ca (feat. Maluma),4,2017-01-01,Ricky Martin,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,Bolivia,top200,MOVE_UP,4804
Treat You Better,50,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Brazil,top200,MOVE_DOWN,88841
Cheap Thrills,22,2017-01-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Belgium,top200,MOVE_DOWN,9453
Medo Bobo - Ao Vivo,6,2017-01-01,Maiara & Maraisa,https://open.spotify.com/track/2CW04trIoYMbroZWDzPAjs,Brazil,top200,SAME_POSITION,209183
Sofia,158,2017-01-01,Alvaro Soler,https://open.spotify.com/track/1VoHrSS3QQ6TbpabLrFiYb,Belgium,top200,MOVE_UP,2478
Wolfie (feat. Julia Stone),185,2017-01-01,Golden Features,https://open.spotify.com/track/6rKmnzp0nUpHvjLK7FXSnP,Australia,top200,NEW_ENTRY,10232
Send My Love (To Your New Lover),103,2017-01-01,Adele,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,Brazil,top200,MOVE_DOWN,44361
Don't You Know - Radio Edit,108,2017-01-01,"Kungs, Jamie N Commons",https://open.spotify.com/track/0cAuqPI1R8RlFsXXWWO039,Austria,top200,MOVE_UP,1917
Oh Lord,67,2017-01-01,MiC LOWRY,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls,Australia,top200,MOVE_UP,24463
Starboy,17,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Bolivia,top200,MOVE_DOWN,2480
Ohne mein Team,39,2017-01-01,"Bonez MC, RAF Camora, Maxwell",https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3,Austria,top200,MOVE_UP,4737
Ham kummst,95,2017-01-01,Seiler und Speer,https://open.spotify.com/track/30t2cItUPY7CvZOup7zptn,Austria,top200,MOVE_UP,2234
Ride,112,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Argentina,top200,MOVE_DOWN,22015
Fast Car,89,2017-01-01,"Jonas Blue, Dakota",https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,Belgium,top200,MOVE_UP,3680
Cocoon,32,2017-01-01,Milky Chance,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs,Australia,top200,MOVE_UP,52765
Deu Onda,1,2017-01-01,MC G15,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF,Brazil,top200,SAME_POSITION,612271
What Is Love 2016,5,2017-01-01,Lost Frequencies,https://open.spotify.com/track/5hIR7SX1fSrr5evIAPDY5o,Belgium,top200,MOVE_UP,16197
Ride,68,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Belgium,top200,MOVE_UP,4256
September Song,172,2017-01-01,JP Cooper,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI,Australia,top200,NEW_ENTRY,10851
Duvido Você Não Tomar Uma - Ao Vivo,112,2017-01-01,Simone & Simaria,https://open.spotify.com/track/6S8yTw0KfidwuAq5Y6Bygj,Brazil,top200,MOVE_DOWN,40043
Rockabye (feat. Sean Paul & Anne-Marie),40,2017-01-01,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Bolivia,top200,MOVE_DOWN,1642
Mercy,33,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Australia,top200,MOVE_UP,50681
Paper Planes,183,2017-01-01,M.I.A.,https://open.spotify.com/track/1kusepF3AacIEtUTYrw4GV,Belgium,top200,MOVE_DOWN,2274
Ain't No Mountain High Enough,73,2017-01-01,"Marvin Gaye, Tammi Terrell",https://open.spotify.com/track/2H3ZUSE54pST4ubRd5FzFR,Belgium,top200,MOVE_DOWN,4122
Hello,116,2017-01-01,Adele,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,Australia,top200,MOVE_UP,14778
The Mack,45,2017-01-01,"Nevada, Mark Morrison, Fetty Wap",https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,Belgium,top200,MOVE_UP,5627
Say You Won't Let Go,9,2017-01-01,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Austria,top200,MOVE_UP,8756
Sosseguei - Ao Vivo,29,2017-01-01,Jorge & Mateus,https://open.spotify.com/track/1xFgXCY8Zvo76gHg4RgUaU,Brazil,top200,MOVE_UP,128396
Capsize,107,2017-01-01,"FRENSHIP, Emily Warren",https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,Belgium,top200,MOVE_UP,3284
My House,157,2017-01-01,Flo Rida,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1,Australia,top200,MOVE_UP,12109
After the Afterparty (feat. Lil Yachty),58,2017-01-01,Charli XCX,https://open.spotify.com/track/0y8Wf6ltWpGCpgqVa21QNX,Australia,top200,MOVE_UP,27506
DUELE EL CORAZON (feat. Wisin),142,2017-01-01,Enrique Iglesias,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,Belgium,top200,MOVE_DOWN,2679
Treat You Better,25,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Belgium,top200,MOVE_DOWN,8969
Fake Love,29,2017-01-01,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Belgium,top200,SAME_POSITION,8711
Panda,82,2017-01-01,Desiigner,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,Australia,top200,MOVE_DOWN,20513
I Got You,175,2017-01-01,Bebe Rexha,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,Australia,top200,NEW_ENTRY,10653
"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",183,2017-01-01,"Macklemore, Ryan Lewis, Grandmaster Melle Mel",https://open.spotify.com/track/5pfJsMwoRYKampPay8amX0,Australia,top200,NEW_ENTRY,10392
My Way,24,2017-01-01,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Australia,top200,MOVE_DOWN,57205
We Don't Talk Anymore (feat. Selena Gomez),84,2017-01-01,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Brazil,top200,MOVE_DOWN,51795
Shaky Shaky,12,2017-01-01,Daddy Yankee,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,Bolivia,top200,MOVE_UP,2882
Palmen aus Gold,70,2017-01-01,"Bonez MC, RAF Camora",https://open.spotify.com/track/0t4v7Q4yzb9SOQohayL33W,Austria,top200,MOVE_UP,2875
Titanium (feat. Sia),146,2017-01-01,David Guetta,https://open.spotify.com/track/2dOTkLZFbpNXrhc24CnTFd,Australia,top200,MOVE_DOWN,12433
Sing Me to Sleep,104,2017-01-01,Alan Walker,https://open.spotify.com/track/2Fjz5ZC5BvFdCqcnTZ3ilH,Austria,top200,MOVE_UP,1988
Side To Side,36,2017-01-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Belgium,top200,MOVE_UP,7287
Você Foi Diferente,118,2017-01-01,MC G15,https://open.spotify.com/track/716p41p4BQQuUMgOP8ucpF,Brazil,top200,MOVE_DOWN,39241
This Is What You Came For (feat. Rihanna),59,2017-01-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Brazil,top200,MOVE_UP,78357
Louca de Saudade - Ao Vivo,36,2017-01-01,Jorge & Mateus,https://open.spotify.com/track/2InJDvDcA4RXEeA9njdibl,Brazil,top200,MOVE_DOWN,113836
Black Beatles,17,2017-01-01,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Belgium,top200,MOVE_UP,10654
Baila Conmigo,53,2017-01-01,"Juan Magán, Luciana",https://open.spotify.com/track/772io14jrMTxGJbijtDccQ,Bolivia,top200,MOVE_DOWN,1273
Reggaetón Lento (Bailemos),1,2017-01-01,CNCO,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,Bolivia,top200,SAME_POSITION,6784
Believer,42,2017-01-01,"Major Lazer, Showtek",https://open.spotify.com/track/2mFVt6vCOcR71lw3kY2UZB,Belgium,top200,MOVE_UP,5778
Ride,44,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Bolivia,top200,MOVE_DOWN,1461
Atemlos durch die Nacht,154,2017-01-01,Helene Fischer,https://open.spotify.com/track/5fPGpdC4tmcVMmTuJV2HRg,Austria,top200,MOVE_DOWN,1409
Hymn for the Weekend - Seeb Remix,88,2017-01-01,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,Brazil,top200,MOVE_DOWN,50349
Ahnma,175,2017-01-01,"Beginner, Gzuz, Gentleman",https://open.spotify.com/track/5CXjevTAQIYO1Z0yyiOOno,Austria,top200,MOVE_DOWN,1273
Should I Stay or Should I Go - Remastered,193,2017-01-01,The Clash,https://open.spotify.com/track/39shmbIHICJ2Wxnk1fPSdz,Belgium,top200,MOVE_DOWN,2165
Cheap Thrills,86,2017-01-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Argentina,top200,MOVE_DOWN,26885
Never Be Like You,42,2017-01-01,"Flume, kai",https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr,Australia,top200,MOVE_DOWN,40297
Don't Stop Me Now - Remastered 2011,96,2017-01-01,Queen,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,Belgium,top200,MOVE_DOWN,3425
Otra copa (feat. Farruko),159,2017-01-01,Justin Quiles,https://open.spotify.com/track/5KX51uLJYo1S1MmITG7lHD,Argentina,top200,MOVE_DOWN,17336
I Got You,123,2017-01-01,Bebe Rexha,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,Austria,top200,MOVE_UP,1729
Fuego,36,2017-01-01,Juanes,https://open.spotify.com/track/0mwPE0lPOgnWf2bo14xedJ,Argentina,top200,MOVE_UP,55902
Places,138,2017-01-01,"Martin Solveig, Ina Wroldsen",https://open.spotify.com/track/6O85MfGECKBqAK2MgSbCaj,Austria,top200,MOVE_DOWN,1561
I Will Be There (feat. ChocQuibTown),170,2017-01-01,"Agapornis, Come & C",https://open.spotify.com/track/60LbXuVjG11t0cIendTtHh,Argentina,top200,SAME_POSITION,16424
Send My Love (To Your New Lover),51,2017-01-01,Adele,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,Belgium,top200,MOVE_DOWN,5063
Como É Que a Gente Fica - Ao Vivo,22,2017-01-01,Henrique & Juliano,https://open.spotify.com/track/41mt7YrfLrIc4EQJZFCJtw,Brazil,top200,MOVE_UP,141131
Por Fin Te Encontré,55,2017-01-01,"Cali Y El Dandee, Juan Magán, Sebastian Yatra",https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,Bolivia,top200,MOVE_UP,1235
Side To Side,45,2017-01-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Bolivia,top200,MOVE_DOWN,1440
Incerteza - Na Praia / Ao Vivo,75,2017-01-01,Matheus & Kauan,https://open.spotify.com/track/1FTsXXwai3jVXhBTLd4e4L,Brazil,top200,MOVE_UP,60181
This Town,131,2017-01-01,Niall Horan,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,Belgium,top200,MOVE_UP,2813
Dale Tu Amor (feat. El Polaco),96,2017-01-01,Agapornis,https://open.spotify.com/track/3W9HjL7lmbYXL4kQ1kicH3,Argentina,top200,MOVE_UP,24345
Let's Hurt Tonight,161,2017-01-01,OneRepublic,https://open.spotify.com/track/1oc4kHthIpfa2jQnIL33GE,Austria,top200,NEW_ENTRY,1357
Side To Side,40,2017-01-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Australia,top200,MOVE_DOWN,45680
Juju on That Beat (TZ Anthem),140,2017-01-01,"Zay Hilfigerrr, Zayion McCall",https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,Belgium,top200,MOVE_UP,2698
Irgendwas (feat. Bengio),172,2017-01-01,Yvonne Catterfeld,https://open.spotify.com/track/3qlF4ENgFTbAbPZfFF9lxt,Austria,top200,NEW_ENTRY,1296
Water Under the Bridge,88,2017-01-01,Adele,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,Belgium,top200,MOVE_UP,3703
Fake Love,58,2017-01-01,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Austria,top200,MOVE_UP,3382
Lean On (feat. MØ & DJ Snake),151,2017-01-01,Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,Austria,top200,MOVE_UP,1425
E Essa Boca Aí? - Ao Vivo,20,2017-01-01,Bruninho & Davi,https://open.spotify.com/track/6vve9WKW5I7fQzkU8dNsUE,Brazil,top200,SAME_POSITION,143845
Say You Won't Let Go,6,2017-01-01,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Australia,top200,MOVE_UP,81542
Georgia,191,2017-01-01,Vance Joy,https://open.spotify.com/track/6Fha6tXHkL3r9m9nNqQG8p,Australia,top200,NEW_ENTRY,9960
Needed Me,192,2017-01-01,Rihanna,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm,Belgium,top200,MOVE_DOWN,2185
You Were Right,196,2017-01-01,RÜFÜS DU SOL,https://open.spotify.com/track/77lqbary6vt1DSc1MBN6sx,Australia,top200,NEW_ENTRY,9869
Stay (feat. Maty Noyes),164,2017-01-01,Kygo,https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja,Belgium,top200,MOVE_UP,2414
